year,toy_num,model_name,series,photo_url
2020,FYG20,Porsche Panamera (2nd Color),HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/c/c9/Panamera_Police_Black.JPG/revision/latest?cb=20191020193917
2020,FYD21,Porsche 917 LH,HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/b/b3/Porsche_917_LH_%28Blue%29._HW_Raceday_3of10.jpg/revision/latest?cb=20190217011422
2020,FYG32,Porsche 917 LH (2nd Color),HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/9/97/2019_Hot_Wheels_Porsche_917_LH_2nd_color.jpg/revision/latest?cb=20190329094739
2020,FYD23,'70 Ford Escort RS1600,HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/d/d9/2019_Hot_Wheels_%2770_Ford_Escort_RS1600.jpg/revision/latest?cb=20190107140922
2020,FYD79,'70 Ford Escort RS1600 (2nd Color),HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/e/ea/2019_HotWheels_Ford_Escort_2nd_color.jpg/revision/latest?cb=20190225192344
2020,FYC07,Zoom In,Experimotors,https://static.wikia.nocookie.net/hotwheels/images/9/90/ZOOM_IN_FYC07.jpg/revision/latest?cb=20190222210844
2020,FYD83,Zoom In (2nd Color),Experimotors,https://static.wikia.nocookie.net/hotwheels/images/4/4b/103-fyd83.jpg/revision/latest?cb=20190612063635
2020,FYD47,Hotweiler,Experimotors,https://static.wikia.nocookie.net/hotwheels/images/3/3e/HOTWEILER_FYD47.jpg/revision/latest?cb=20190222210627
2020,FYC13,'32 Ford,Rod Squad,https://static.wikia.nocookie.net/hotwheels/images/f/fc/%2732_Ford_%28FYC13%29-3.jpg/revision/latest?cb=20190218165947
2020,FYD91,'32 Ford (2nd Color),Rod Squad,https://static.wikia.nocookie.net/hotwheels/images/5/5d/32_Ford._Gold_Metalflake._Front_high-perspective2.jpg/revision/latest?cb=20190611032441
2020,FYC15,Custom '53 Cadillac,Rod Squad,https://static.wikia.nocookie.net/hotwheels/images/5/54/Custom%2753Cadillac2019.jpg/revision/latest?cb=20190207070919
2020,FYG65,Custom '53 Cadillac (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/8/83/Cadillac-53-red-edition-2019.jpg/revision/latest?cb=20200122234242
2020,FYC95,'15 Mercedes-AMG GT,HW Screen Time,https://static.wikia.nocookie.net/hotwheels/images/7/78/FYC95-AMG_GT.JPG/revision/latest?cb=20190918032319
2020,FYC50,Back to the Future Time Machine - Hover Mode,HW Screen Time,https://static.wikia.nocookie.net/hotwheels/images/8/8a/2019_Hot_Wheels_BTTF_Time_Machine_Hover_Mode.jpg/revision/latest?cb=20190127100805
2020,FYG10,Back to the Future Time Machine - Hover Mode,HW Screen TimeSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/5/5c/2019_Hot_Wheels_Time_Machine_Super_Treasure_Hunt.jpg/revision/latest?cb=20181210004015
2020,FYD29,Tesla Roadster with Starman,HW Space,https://static.wikia.nocookie.net/hotwheels/images/1/1a/2019_Hot_Wheels_Tesla_Roadster_with_Starman_loose.jpg/revision/latest?cb=20190112001136
2020,FYB73,Nissan 300ZX Twin Turbo,NissanNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/4/4a/2019_Hot_Wheels_Nissan_300ZX_Twin_Turbo.jpg/revision/latest?cb=20181207172101
2020,FYF03,Nissan 300ZX Twin Turbo (2nd Color),NissanNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/4/4b/2019_Hot_Wheels_Nissan_300ZX_Twin_Turbo_%282nd_Color%29.jpg/revision/latest?cb=20190224000503
2020,FYB54,Land Rover Series III Pickup,HW Hot TrucksNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/9/93/2019_Hot_Wheels_Land_Rover_Series_III_Pickup.jpg/revision/latest?cb=20181208013106
2020,FYF07,Land Rover Series III Pickup (2nd Color),HW Hot TrucksNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/c/cd/Series_III_Pickup_Blue_19.jpg/revision/latest?cb=20190510102000
2020,FYC67,Street Wiener,HW Metro,https://static.wikia.nocookie.net/hotwheels/images/5/55/2019_Street_Wiener_hot_dog.jpg/revision/latest?cb=20190413172322
2020,FYF28,Street Wiener (2nd Color),HW Metro,https://static.wikia.nocookie.net/hotwheels/images/b/b0/112_-Street_Wiener_%282nd_Color%29.jpg/revision/latest?cb=20191030151027
2020,FYD37,2018 Ford Mustang GT,Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/a/a7/2019_Hot_Wheels_2018_Ford_Mustang_GT.jpeg/revision/latest?cb=20190113014737
2020,FYG30,2018 Ford Mustang GT (2nd Color - Zamac),Speed BlurWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/b/b6/FYG30_2018_Ford_Mustang_GT-3.jpg/revision/latest?cb=20190614134022
2020,FYB99,Mountain Mauler,Baja Blazers,https://static.wikia.nocookie.net/hotwheels/images/c/c2/MOUNTAIN_MAULER_FYB99.jpg/revision/latest?cb=20190223160032
2020,FYG34,Mountain Mauler (2nd Color - Zamac),Baja BlazersWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/7/71/2019_-_Baja_Blazers_8-10_-_Mountain_Mauler_-_Zamac_-_010.jpg/revision/latest?cb=20191029010805
2020,FYF98,Honda Monkey Z50,HW MotoTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/0/0a/2019_Hot_Wheels_Honda_Monkey_Z50_TH.jpg/revision/latest?cb=20190111172517
2020,FYB63,Diaper Dragger,HW Ride-OnsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/a/a8/2019_Diaper_Dragger.jpg/revision/latest?cb=20190112222351
2020,FYF55,Diaper Dragger (2nd Color),HW Ride-OnsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/b/bb/Diaper_dragger_2019_2nd_Color.jpg/revision/latest?cb=20190928183241
2020,FYC30,Bone Shaker,HW Game Over,https://static.wikia.nocookie.net/hotwheels/images/3/36/67834865_880280859011866_51647780598317056_n.jpg/revision/latest?cb=20190810192830
2020,FYF59,Bone Shaker (2nd Color),HW Game Over,https://static.wikia.nocookie.net/hotwheels/images/0/03/2019_Hot_Wheels_Bone_Shaker_%282nd_Color%29.jpg/revision/latest?cb=20190224000817
2020,FYB90,TV Series Batmobile,Batman,https://static.wikia.nocookie.net/hotwheels/images/c/c8/2019_Hot_Wheels_TV_Series_Batmobile_loose.jpeg/revision/latest?cb=20190112003219
2020,FYF61,TV Series Batmobile (2nd Color),Batman,https://static.wikia.nocookie.net/hotwheels/images/0/0a/2019_1966_Batmobile%28Countertop%29.jpg/revision/latest?cb=20190623215328
2020,FYD62,Volkswagen SP2,Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/9/91/Volkswagen_SP2._2018_Volkswagen.Perspective1.jpg/revision/latest?cb=20190217015925
2020,FYF71,Volkswagen SP2 (2nd Color),Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/2/20/2019_Hot_Wheels_SP2_2nd_colour.jpg/revision/latest?cb=20190320215420
2020,FYD32,Airuption,HW Metro,https://static.wikia.nocookie.net/hotwheels/images/f/f0/2019_Hot_Wheels_Airuption_carded.jpg/revision/latest?cb=20190122114358
2020,FYG78,Airuption,HW Metro,https://static.wikia.nocookie.net/hotwheels/images/3/39/Airuption.jpg/revision/latest?cb=20190611014613
2020,FYC78,Fast Master,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/8/80/FastMaster_2019.jpg/revision/latest?cb=20190204144111
2020,FYD76,Fast Master (2nd Color),HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/2/25/HW_FAST_MASTER_Rescue_BLACK.jpg/revision/latest?cb=20190905141724
2020,FYC80,'71 Porsche 911,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/d/dd/%2771_Porsche_911._Polizei_%282018%29.Birdseye.jpg/revision/latest?cb=20190217010322
2020,FYC82,HW Rapid Responder,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/9/92/2019_Hot_Wheels_Rapid_Responder.jpeg/revision/latest?cb=20190113011014
2020,FYG67,HW Rapid Responder (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/f/f1/2019_Hot_Wheels_Red_Edition_HW_Rapid_esponder.png/revision/latest?cb=20190207095356
2020,FYG86,HW Rapid Responder (3rd Color),HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/6/6b/FYG86_123_Rapid_Responder.jpg/revision/latest?cb=20190930040418
2020,FYD26,SRT Viper GTS-R,HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/8/8e/2019_Hot_Wheels_SRT_Viper_GTS-R.jpeg/revision/latest?cb=20190202122018
2020,FYG66,SRT Viper GTS-R (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/c/c6/2019_Hot_Wheels_Red_Edition_SRT_Viper_GTS-R.png/revision/latest?cb=20190207095832
2020,FYC05,Skull Shaker,Experimotors,https://static.wikia.nocookie.net/hotwheels/images/9/92/2019_Hot_Wheels_Skull_Shaker.jpeg/revision/latest?cb=20190202125050
2020,FYF20,Skull Shaker (2nd Color),Experimotors,https://static.wikia.nocookie.net/hotwheels/images/f/fb/125_-_Skull_Shaker_%282nd_Color%29.jpg/revision/latest?cb=20191009005955
2020,FYB33,Hyper Rocker,ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/0/0c/NM22Reece.JPG/revision/latest?cb=20190721064048
2020,FYD84,Hyper Rocker (2nd Color),ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/0/0e/Hyper_Rocker._2nd_Color.2.jpg/revision/latest?cb=20190905175112
2020,FYC89,Cruella de Vil,HW Screen Time,https://static.wikia.nocookie.net/hotwheels/images/3/34/2019_Hot_Wheels_Cruella_de_Vil.jpeg/revision/latest?cb=20190202122446
2020,FYC91,Batmobile,HW Screen Time,https://static.wikia.nocookie.net/hotwheels/images/9/9b/Batmobile_%282019%29.png/revision/latest?cb=20190213151021
2020,FYB59,Heavy Hitcher,HW MetroNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/2/2e/HeavyHitcher.jpg/revision/latest?cb=20190602125631
2020,FYF25,Heavy Hitcher (2nd color),HW MetroNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/2/24/129_-_Heavy_Hitcher_%282nd_Color%29.jpg/revision/latest?cb=20191118023859
2020,FYB79,Gruppo x24,X-RaycersNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/6/69/2019_Hot_Wheels_Gruppo_x24.jpeg/revision/latest?cb=20190202123029
2020,FYF30,Gruppo x24 (2nd Color),X-RaycersNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/5/5e/Gruppo_x24_2nd_Color.png/revision/latest?cb=20190610185616
2020,FYD34,HW50 Concept,Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/c/cf/2019_Hot_Wheels_HW50_Concept.jpeg/revision/latest?cb=20190202123718
2020,FYG70,HW50 Concept (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/8/8a/FYG70_-_HW50_Concept-1.jpg/revision/latest?cb=20190731234021
2020,FYD35,Rise 'N Climb,Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/6/68/RiseN%27ClimbSpeedBlur.png/revision/latest?cb=20190609043942
2020,FYF91,Humvee,Baja BlazersTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/1/12/2019_Humvee_blue.jpg/revision/latest?cb=20190413164305
2020,FYC00,Hover Storm,Baja Blazers,https://static.wikia.nocookie.net/hotwheels/images/7/7a/2019_Hover_Storm_yellow.jpg/revision/latest?cb=20190413171846
2020,FYC87,Bogzilla,HW Ride-Ons,https://static.wikia.nocookie.net/hotwheels/images/3/3a/135_-_Bogzilla.jpg/revision/latest?cb=20191118024400
2020,FYF68,Bogzilla (2nd Color),HW Ride-Ons,https://static.wikia.nocookie.net/hotwheels/images/f/f6/135_-Bogzilla_%282nd_Color%29.jpg/revision/latest?cb=20191118024459
2020,FYD56,Kool Kombi,Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/0/01/Hot-Wheels-2019-Kool-Kombi-Magnus-Walker.jpg/revision/latest?cb=20181128144857
2020,FYF74,Kool Kombi (2nd Color),Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/c/c8/2019_HotWheels_kool_kombi_2nd_color.jpg/revision/latest?cb=20190130003611
2020,FYD57,Custom '69 Volkswagen Squareback,Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/5/55/2019_Hot_Wheels_VW_Squareback.jpg/revision/latest?cb=20190127120345
2020,FYG36,Custom '69 Volkswagen Squareback (2nd Color - Zamac),VolkswagenWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/0/01/2019_Hot_Wheels_Custom_%2769_VW_Squareback_Zamac.jpg/revision/latest?cb=20190130111352
2020,FYD72,Mazda REPU,Nightburnerz,https://static.wikia.nocookie.net/hotwheels/images/d/d3/2019_Hot_Wheels_Mazda_Repu.jpg/revision/latest?cb=20181222123855
2020,FYG13,Mazda REPU,NightburnerzSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/6/64/2019_Hot_Wheels_Mazda_Repu_STH.jpg/revision/latest?cb=20181222123940
2020,FYD15,Ford Focus RS,Nightburnerz,https://static.wikia.nocookie.net/hotwheels/images/3/38/FYD15_Ford_Focus_RS-5.jpg/revision/latest?cb=20190512185155
2020,FYF84,Ford Focus RS (2nd Color),Nightburnerz,https://static.wikia.nocookie.net/hotwheels/images/4/45/16_Focus_RS_Grey_19.jpg/revision/latest?cb=20190823100517
2020,FYD09,King Kuda,Muscle Mania,https://static.wikia.nocookie.net/hotwheels/images/2/2b/DSC_0366.JPG/revision/latest?cb=20190104054212
2020,FYG75,King Kuda (2nd Color),Muscle Mania,https://static.wikia.nocookie.net/hotwheels/images/6/62/2019_Hot_Wheels_King_Kuda_2nd_color.jpg/revision/latest?cb=20190408171448
2020,FYB76,i-Believe,HW SpaceNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/f/ff/I-Believe.jpg/revision/latest?cb=20190223033632
2020,FYG79,i-Believe (2nd Color),HW SpaceNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/8/87/FYG79_01.jpg/revision/latest?cb=20190512131450
2020,FYC79,Lamborghini Countach Police Car,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/4/4c/2019_Hot_Wheels_Lamborghini_Countach_Police_Car.jpg/revision/latest?cb=20190121135759
2020,FYG84,Lamborghini Countach Police Car (2nd Color),HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/d/de/Blue_Countach_Police_Car.jpg/revision/latest?cb=20190523105247
2020,FYC42,'66 Chevy Nova,HW Flames,https://static.wikia.nocookie.net/hotwheels/images/a/a9/66_Nova._HW_Flames_2019._Side.jpg/revision/latest?cb=20190324054500
2020,FYF18,'66 Chevy Nova (2nd Color),HW Flames,https://static.wikia.nocookie.net/hotwheels/images/b/b3/66_Nova_Black_19.jpg/revision/latest?cb=20190621091752
2020,FYB35,Slide Kick,ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/a/ac/Side_Kick.png/revision/latest?cb=20190213145642
2020,FYD86,Slide Kick (2nd Color),ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/d/d9/SLIDE_KICK_FYD86.jpg/revision/latest?cb=20190706233638
2020,FYB42,Tur-Bone Charged,Rod SquadNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/e/e2/Tur-bone_Charged.png/revision/latest?cb=20190224205408
2020,FYD89,Tur-Bone Charged (2nd Color),Rod SquadNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/c/ce/TUR-BONE_CHARGED_FYD89.jpg/revision/latest?cb=20190706233838
2020,FYD30,Spider-Mobile,HW Screen TimeNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/5/59/Spider-Mobile.png/revision/latest?cb=20190224205518
2020,FYC63,Buns of Steel,HW Metro,https://static.wikia.nocookie.net/hotwheels/images/7/70/2019_Hot_Wheels_Buns_of_Steel.jpg/revision/latest?cb=20190329004746
2020,FYF24,Buns of Steel (2nd Color),HW Metro,https://static.wikia.nocookie.net/hotwheels/images/2/21/BUNS_OF_STEEL_FYF24.jpg/revision/latest?cb=20190706223852
2020,FYD00,Pagani Huayra,HW Speed Graphics,https://static.wikia.nocookie.net/hotwheels/images/3/31/2019_Hot_Wheels_Pagani_Huayra.jpg/revision/latest?cb=20190301193658
2020,FYF00,Pagani Huayra (2nd Color),HW Speed Graphics,https://static.wikia.nocookie.net/hotwheels/images/b/b8/Huyra_Black_19.jpg/revision/latest?cb=20190621092933
2020,FYD67,Carbide,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/a/ae/2019_Hot_Wheels_Carbide.jpg/revision/latest?cb=20190329005019
2020,FYF33,Carbide (2nd Color),X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/c/ce/Carbide-2019-2.jpg/revision/latest?cb=20190616021957
2020,FYD70,Salt Shaker,X-Raycers,https://static.wikia.nocookie.net/hotwheels/images/f/f4/Salt_Shaker_X-Raycers_2019.png/revision/latest?cb=20190213145917
2020,FYG42,Salt Shaker (2nd Color - Zamac),X-RaycersWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/8/8e/2019_-_X-Raycers_10-10_-_Salt_Shaker_-_Zamac_-_009.jpg/revision/latest?cb=20191029010531
2020,FYD38,Exotique,Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/1/1e/2019_Hot_Wheels_Exotique.jpg/revision/latest?cb=20190308000930
2020,FYF37,Exotique (2nd Color),Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/1/16/151_-_Exotique_2nd_color.jpg/revision/latest?cb=20191006020641
2020,FYC53,'92 Ford Mustang,Speed Blur,https://static.wikia.nocookie.net/hotwheels/images/e/e9/2019_Hot_Wheels_%2792_Ford_Mustang.jpg/revision/latest?cb=20181222123646
2020,FYG17,'92 Ford Mustang,Speed BlurSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/2/29/2019_Hot_Wheels_Super_Treasure_Hunt_%2792_Ford_Mustang.jpg/revision/latest?cb=20181222123815
2020,FYB91,The Dark Knight Batmobile,Batman,https://static.wikia.nocookie.net/hotwheels/images/9/94/The_Dark_Knight_Batmobile_FYB91.png/revision/latest?cb=20190224205122
2020,FYF62,The Dark Knight Batmobile (2nd Color),Batman,https://static.wikia.nocookie.net/hotwheels/images/6/60/DARK_KNIGHT_FYF62.jpg/revision/latest?cb=20190823210310
2020,FYC64,RRRoadster,HW Roadsters,https://static.wikia.nocookie.net/hotwheels/images/f/f3/2019_Hot_Wheels_RR_Roadster.jpg/revision/latest?cb=20190308000453
2020,FYF26,RRRoadster (2nd Color),HW Roadsters,https://static.wikia.nocookie.net/hotwheels/images/6/60/RRROADSTER_FYF26.jpg/revision/latest?cb=20190903212647
2020,FYB71,'96 Porsche Carrera,NightburnerzNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/6/67/2019_Hot_Wheels_%2796_Porsche_Carrera.jpg/revision/latest?cb=20181222125434
2020,FYF81,'96 Porsche Carrera (2nd Color),NightburnerzNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/f/f3/2019_HotWheels_%2796_Porsche_Carrera_2nd_color.jpg/revision/latest?cb=20190225192820
2020,FYD16,Fairlady 2000,Nightburnerz,https://static.wikia.nocookie.net/hotwheels/images/b/b3/Fairlady_2000_%282019%29.png/revision/latest?cb=20190213150119
2020,FYF85,Fairlady 2000 (2nd Color),Nightburnerz,https://static.wikia.nocookie.net/hotwheels/images/7/70/Fairlady2000-2019-2.jpg/revision/latest?cb=20190616014012
2020,FYD07,'67 Chevelle SS 396,Muscle Mania,https://static.wikia.nocookie.net/hotwheels/images/b/b4/67_Chevelle_SS_396_%282019%29.png/revision/latest?cb=20190213150823
2020,FYG39,'67 Chevelle SS 396 (2nd Color - Zamac),Muscle ManiaWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/1/1c/2019_Hot_Wheels_%2767_Chevelle_SS_396_Zamac.jpg/revision/latest?cb=20190406091010
2020,FYD10,'11 Dodge Charger R/T,Muscle Mania,https://static.wikia.nocookie.net/hotwheels/images/6/6a/11_Charger_RT._Muscle_Mania_2019.jpg/revision/latest?cb=20190314033009
2020,FYG76,'11 Dodge Charger R/T (2nd Color),Muscle Mania,https://static.wikia.nocookie.net/hotwheels/images/5/5b/11_Charge_RT_Black_19.jpg/revision/latest?cb=20190621095111
2020,FYG03,Corvette Stingray,Super ChromesTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/b/b0/2019_Hot_Wheels_Corvette_Sting_Ray_Super_Chromes_TH.jpg/revision/latest?cb=20190308001524
2020,FYC81,Nissan Skyline 2000GT-R,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/8/83/FYC81_-_Nissan_Skyline_H-T_2000GT-R_%283%29.jpg/revision/latest?cb=20190316222452
2020,FYG85,Nissan Skyline 2000GT-R (2nd Color),HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/a/a3/Nissan_Skyline_Kenmeri._2019.Police.Red_Recolor.1.jpg/revision/latest?cb=20190630202512
2020,FYB65,Roborace Robocar,HW Race DayNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/5/56/Roborace_Robocar_FYB65.JPG/revision/latest?cb=20190403031816
2020,FYD96,Roborace Robocar (2nd Color),HW Race DayNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/f/f9/Robocar_White_19.jpg/revision/latest?cb=20190802091018
2020,FYB46,McLaren Senna,HW ExoticsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/7/7d/McLaren_Senna_FYB46.JPG/revision/latest?cb=20190403030028
2020,FYG22,McLaren Senna (2nd Color),HW ExoticsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/9/95/Senna_Orange_19.jpg/revision/latest?cb=20190802091911
2020,FYF93,Head Starter,ExperimotorsTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/6/6c/2019_Hot_Wheels_Head_Starter.jpeg/revision/latest?cb=20190301221921
2020,FYC37,'68 Mercury Cougar,HW Flames,https://static.wikia.nocookie.net/hotwheels/images/0/0d/2019_Hot_Wheels_%2768_Mercury_Cougar_left.jpg/revision/latest?cb=20190122001459
2020,FYG19,'68 Mercury Cougar,HW FlamesSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/f/f0/FYG19_-_68_Mercury_Cougar_%24TH-1.jpg/revision/latest?cb=20190901125935
2020,GMR67,'68 Mercury Cougar (2nd Color),HW Flames,https://static.wikia.nocookie.net/hotwheels/images/d/d1/68_Cougar_Black_19.jpg/revision/latest?cb=20190812003339
2020,FYB34,Sky Boat,ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/a/ae/SkyBoat.jpg/revision/latest?cb=20190701141210
2020,FYD85,Sky Boat (2nd Color),ExperimotorsNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/9/9f/SkyBoat-2019-purple.jpg/revision/latest?cb=20191214000827
2020,FYC19,Z-Rod,Rod Squad,https://static.wikia.nocookie.net/hotwheels/images/7/70/2019_Hot_Wheels_Z-Rod.jpg/revision/latest?cb=20190325103350
2020,FYD95,Z-Rod (2nd Color),Rod Squad,https://static.wikia.nocookie.net/hotwheels/images/f/f7/166_-_Z-Rod_%282nd_Color%29.jpg/revision/latest?cb=20190929211319
2020,FYD25,Mazda RX-7,HW Speed Graphics,https://static.wikia.nocookie.net/hotwheels/images/1/1b/SA22_RX7_Grey_19.jpg/revision/latest?cb=20190322083830
2020,FYD81,Mazda RX-7 (2nd Color),HW Speed Graphics,https://static.wikia.nocookie.net/hotwheels/images/c/c5/2019_Speed_Graphics_2nd_color.jpg/revision/latest?cb=20191103194536
2020,FYC65,Rig Heat,HW Metro,https://static.wikia.nocookie.net/hotwheels/images/1/1f/2019_Hot_Wheels_Rig_Heat.jpeg/revision/latest?cb=20190301212454
2020,FYF27,Rig Heat (2nd Color),HW Metro,https://static.wikia.nocookie.net/hotwheels/images/0/0a/168_-_Rig_Heat_2nd_color.jpg/revision/latest?cb=20191006020540
2020,FYD43,Eevil Weevil,Street Beasts,https://static.wikia.nocookie.net/hotwheels/images/a/a1/Evil_Weevil._2019_Street_Beasts.jpg/revision/latest?cb=20190608182108
2020,FYF64,Eevil Weevil (2nd Color),Street Beasts,https://static.wikia.nocookie.net/hotwheels/images/e/ec/EEVIL_WEEVIL_FYF64.jpg/revision/latest?cb=20190902233354
2020,FYD48,Croc Rod,Street Beasts,https://static.wikia.nocookie.net/hotwheels/images/7/79/2019_Hot_Wheels_5_Croc_Rod.jpeg/revision/latest?cb=20190301221316
2020,FYF67,Croc Rod (2nd Color),Street Beasts,https://static.wikia.nocookie.net/hotwheels/images/8/83/CROC_ROD_FYF67.jpg/revision/latest?cb=20190823214343
2020,FYB72,2018 Honda Civic Type R,NightburnerzNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/5/51/FYB72-2018CivicTypeR.JPG/revision/latest?cb=20190418144518
2020,FYF82,2018 Honda Civic Type R (2nd Color),NightburnerzNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/9/9c/18_Civic_R_White_19.jpg/revision/latest?cb=20190802091403
2020,FYC83,5 Alarm,HW Rescue,https://static.wikia.nocookie.net/hotwheels/images/a/a2/2019_Hot_Wheels_5_Alarm.jpeg/revision/latest?cb=20190301220826
2020,FYC46,'69 Corvette Racer,HW Race Day,https://static.wikia.nocookie.net/hotwheels/images/c/c2/2019_Hot_Wheels_%2769_Corvete_Racer.jpg/revision/latest?cb=20190301192932
2020,FYG15,'69 Corvette Racer,HW Race DaySuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/a/ab/2019_%24uper_TH_%2769_Corvette_Racer_J_Case.JPG/revision/latest?cb=20190927030647
2020,FYB50,Tesla Model 3,HW Green SpeedNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/7/70/Tesla_Model_3_FYB50.JPG/revision/latest?cb=20190405014704
2020,FYD88,Tesla Model 3 (2nd Color),HW Green SpeedNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/a/a9/Model_3_Red_19.jpg/revision/latest?cb=20190809091316
2020,FYB43,Deora III,Rod SquadNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/7/79/NM39Reece.JPG/revision/latest?cb=20190721064355
2020,FYD90,Deora III (2nd Color),Rod SquadNew for 2019!,https://static.wikia.nocookie.net/hotwheels/images/a/a2/HW_DEORA_III_Road_squad_GOLD.jpg/revision/latest?cb=20190819112218
2020,FYC44,'67 Chevy C10,HW Flames,https://static.wikia.nocookie.net/hotwheels/images/5/53/2019_Hot_Wheels_%2767_Chevy_C10_left.jpg/revision/latest?cb=20190301194550
2020,FYG71,'67 Chevy C10 (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/6/6f/67_C10_Red_Edition_%28eagleye_vue%29.jpg/revision/latest?cb=20191005172956
2020,FYD59,Volkswagen Caddy,Volkswagen,https://static.wikia.nocookie.net/hotwheels/images/0/05/2019_Hot_Wheels_VW_Caddy.jpg/revision/latest?cb=20190127120202
2020,FYG73,Volkswagen Caddy (2nd Color),Red EditionTarget Exclusive,https://static.wikia.nocookie.net/hotwheels/images/4/4f/VW_Caddy_Red_Ed_%282019%29.Eagleye-front.jpg/revision/latest?cb=20191012212212
2020,FYD44,Piranha Terror,Street Beasts,https://static.wikia.nocookie.net/hotwheels/images/3/37/2019_Hot_Wheels_Piranha_Terror.jpg/revision/latest?cb=20190329005400
